id,stimuli,dec,conf,dec_fct,stimuli_target,condition,extr,extr_prctl,extr_type,extr_pro,extr_pro_c,ATI,ATI_prctl,ATI_type,ATI_pro,stimuli_is_targeted,stimuli_is_targeted_fct,dec_correct,conf_full_range,conf_in_correct
Ag7v14F_VykfUgAIuViPBaPmcKXb-Dclgwid3ZURTyHLjWg-J2RrSE-sx8gwhCn2,4,0,4,0,extr,control,2.5,0.19266107347647787,intr,0.3073389265235221,0.05733892652352213,4.222222222222222,0.9060031443079403,affine,0.40600314430794027,FALSE,0,1,-4,2
Ag7v14F_VykfUgAIuViPBaPmcKXb-Dclgwid3ZURTyHLjWg-J2RrSE-sx8gwhCn2,7,1,5,1,intr,control,2.5,0.19266107347647787,intr,0.3073389265235221,0.05733892652352213,4.222222222222222,0.9060031443079403,affine,0.40600314430794027,TRUE,1,1,5,5
Ag7v14F_VykfUgAIuViPBaPmcKXb-Dclgwid3ZURTyHLjWg-J2RrSE-sx8gwhCn2,5,1,4,1,intr,control,2.5,0.19266107347647787,intr,0.3073389265235221,0.05733892652352213,4.222222222222222,0.9060031443079403,affine,0.40600314430794027,TRUE,1,1,4,4
aGkHqYyR78ZW5IsMfpmhJeZFQNX9-IgTcG7hNmFmIE1mXbuIVIoM31PI25HqhbDL,10,0,5,0,extr,inoculation,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163,FALSE,0,1,-5,1
aGkHqYyR78ZW5IsMfpmhJeZFQNX9-IgTcG7hNmFmIE1mXbuIVIoM31PI25HqhbDL,2,0,4,0,extr,inoculation,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163,FALSE,0,1,-4,2
aGkHqYyR78ZW5IsMfpmhJeZFQNX9-IgTcG7hNmFmIE1mXbuIVIoM31PI25HqhbDL,8,0,4,0,extr,inoculation,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163,FALSE,0,1,-4,2
aGkHqYyR78ZW5IsMfpmhJeZFQNX9-IgTcG7hNmFmIE1mXbuIVIoM31PI25HqhbDL,4,0,5,0,extr,inoculation,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163,FALSE,0,1,-5,1
aGkHqYyR78ZW5IsMfpmhJeZFQNX9-IgTcG7hNmFmIE1mXbuIVIoM31PI25HqhbDL,3,1,5,1,intr,inoculation,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163,TRUE,1,1,5,5
aGkHqYyR78ZW5IsMfpmhJeZFQNX9-IgTcG7hNmFmIE1mXbuIVIoM31PI25HqhbDL,6,0,5,0,extr,inoculation,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163,FALSE,0,1,-5,1
aGkHqYyR78ZW5IsMfpmhJeZFQNX9-IgTcG7hNmFmIE1mXbuIVIoM31PI25HqhbDL,9,1,5,1,intr,inoculation,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163,TRUE,1,1,5,5
aGkHqYyR78ZW5IsMfpmhJeZFQNX9-IgTcG7hNmFmIE1mXbuIVIoM31PI25HqhbDL,5,1,4,1,intr,inoculation,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163,TRUE,1,1,4,4
aGkHqYyR78ZW5IsMfpmhJeZFQNX9-IgTcG7hNmFmIE1mXbuIVIoM31PI25HqhbDL,1,1,5,1,intr,inoculation,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163,TRUE,1,1,5,5
aGkHqYyR78ZW5IsMfpmhJeZFQNX9-IgTcG7hNmFmIE1mXbuIVIoM31PI25HqhbDL,7,1,5,1,intr,inoculation,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163,TRUE,1,1,5,5
Aj9pB5pvFbx6nyTFKx8VMDaK_vmTCWQ-zZTbbCb-cWDa6FTKsdxyWx1UmnS94ONG,8,0,5,0,extr,inoculation,2.25,0.1282229708663177,intr,0.37177702913368227,0.12177702913368227,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418,FALSE,0,1,-5,1
Aj9pB5pvFbx6nyTFKx8VMDaK_vmTCWQ-zZTbbCb-cWDa6FTKsdxyWx1UmnS94ONG,4,0,5,0,extr,inoculation,2.25,0.1282229708663177,intr,0.37177702913368227,0.12177702913368227,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418,FALSE,0,1,-5,1
Aj9pB5pvFbx6nyTFKx8VMDaK_vmTCWQ-zZTbbCb-cWDa6FTKsdxyWx1UmnS94ONG,5,1,4,1,intr,inoculation,2.25,0.1282229708663177,intr,0.37177702913368227,0.12177702913368227,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418,TRUE,1,1,4,4
Aj9pB5pvFbx6nyTFKx8VMDaK_vmTCWQ-zZTbbCb-cWDa6FTKsdxyWx1UmnS94ONG,1,1,4,1,intr,inoculation,2.25,0.1282229708663177,intr,0.37177702913368227,0.12177702913368227,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418,TRUE,1,1,4,4
Aj9pB5pvFbx6nyTFKx8VMDaK_vmTCWQ-zZTbbCb-cWDa6FTKsdxyWx1UmnS94ONG,2,0,3,0,extr,inoculation,2.25,0.1282229708663177,intr,0.37177702913368227,0.12177702913368227,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418,FALSE,0,1,-3,3
Aj9pB5pvFbx6nyTFKx8VMDaK_vmTCWQ-zZTbbCb-cWDa6FTKsdxyWx1UmnS94ONG,7,1,5,1,intr,inoculation,2.25,0.1282229708663177,intr,0.37177702913368227,0.12177702913368227,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418,TRUE,1,1,5,5
Aj9pB5pvFbx6nyTFKx8VMDaK_vmTCWQ-zZTbbCb-cWDa6FTKsdxyWx1UmnS94ONG,10,0,5,0,extr,inoculation,2.25,0.1282229708663177,intr,0.37177702913368227,0.12177702913368227,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418,FALSE,0,1,-5,1
Aj9pB5pvFbx6nyTFKx8VMDaK_vmTCWQ-zZTbbCb-cWDa6FTKsdxyWx1UmnS94ONG,6,0,5,0,extr,inoculation,2.25,0.1282229708663177,intr,0.37177702913368227,0.12177702913368227,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418,FALSE,0,1,-5,1
Aj9pB5pvFbx6nyTFKx8VMDaK_vmTCWQ-zZTbbCb-cWDa6FTKsdxyWx1UmnS94ONG,9,1,4,1,intr,inoculation,2.25,0.1282229708663177,intr,0.37177702913368227,0.12177702913368227,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418,TRUE,1,1,4,4
Aj9pB5pvFbx6nyTFKx8VMDaK_vmTCWQ-zZTbbCb-cWDa6FTKsdxyWx1UmnS94ONG,3,1,3,1,intr,inoculation,2.25,0.1282229708663177,intr,0.37177702913368227,0.12177702913368227,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418,TRUE,1,1,3,3
AUMYtDGF7Ay8cJdD0DhKTUD3FCIg5RVL0Bx-Y2yylNUOGaV4gAaAww9qKiDuQy3o,1,1,5,1,intr,inoculation,2.5,0.193062337141907,intr,0.306937662858093,0.056937662858092986,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447,TRUE,1,1,5,5
AUMYtDGF7Ay8cJdD0DhKTUD3FCIg5RVL0Bx-Y2yylNUOGaV4gAaAww9qKiDuQy3o,4,0,5,0,extr,inoculation,2.5,0.193062337141907,intr,0.306937662858093,0.056937662858092986,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447,FALSE,0,1,-5,1
AUMYtDGF7Ay8cJdD0DhKTUD3FCIg5RVL0Bx-Y2yylNUOGaV4gAaAww9qKiDuQy3o,3,1,5,1,intr,inoculation,2.5,0.193062337141907,intr,0.306937662858093,0.056937662858092986,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447,TRUE,1,1,5,5
AUMYtDGF7Ay8cJdD0DhKTUD3FCIg5RVL0Bx-Y2yylNUOGaV4gAaAww9qKiDuQy3o,5,1,5,1,intr,inoculation,2.5,0.193062337141907,intr,0.306937662858093,0.056937662858092986,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447,TRUE,1,1,5,5
AUMYtDGF7Ay8cJdD0DhKTUD3FCIg5RVL0Bx-Y2yylNUOGaV4gAaAww9qKiDuQy3o,8,0,5,0,extr,inoculation,2.5,0.193062337141907,intr,0.306937662858093,0.056937662858092986,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447,FALSE,0,1,-5,1
AUMYtDGF7Ay8cJdD0DhKTUD3FCIg5RVL0Bx-Y2yylNUOGaV4gAaAww9qKiDuQy3o,6,0,5,0,extr,inoculation,2.5,0.193062337141907,intr,0.306937662858093,0.056937662858092986,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447,FALSE,0,1,-5,1
AUMYtDGF7Ay8cJdD0DhKTUD3FCIg5RVL0Bx-Y2yylNUOGaV4gAaAww9qKiDuQy3o,2,0,5,0,extr,inoculation,2.5,0.193062337141907,intr,0.306937662858093,0.056937662858092986,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447,FALSE,0,1,-5,1
AUMYtDGF7Ay8cJdD0DhKTUD3FCIg5RVL0Bx-Y2yylNUOGaV4gAaAww9qKiDuQy3o,7,1,5,1,intr,inoculation,2.5,0.193062337141907,intr,0.306937662858093,0.056937662858092986,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447,TRUE,1,1,5,5
AUMYtDGF7Ay8cJdD0DhKTUD3FCIg5RVL0Bx-Y2yylNUOGaV4gAaAww9qKiDuQy3o,9,1,5,1,intr,inoculation,2.5,0.193062337141907,intr,0.306937662858093,0.056937662858092986,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447,TRUE,1,1,5,5
AUMYtDGF7Ay8cJdD0DhKTUD3FCIg5RVL0Bx-Y2yylNUOGaV4gAaAww9qKiDuQy3o,10,0,5,0,extr,inoculation,2.5,0.193062337141907,intr,0.306937662858093,0.056937662858092986,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447,FALSE,0,1,-5,1
B5tnQRe6wAvpndkwajgrecbiwxJz8c6L-89U2rTfl6r-MsOKk845OWBpA5H2JPWR,10,0,4,0,extr,control,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573,FALSE,0,1,-4,2
B5tnQRe6wAvpndkwajgrecbiwxJz8c6L-89U2rTfl6r-MsOKk845OWBpA5H2JPWR,4,0,4,0,extr,control,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573,FALSE,0,1,-4,2
B5tnQRe6wAvpndkwajgrecbiwxJz8c6L-89U2rTfl6r-MsOKk845OWBpA5H2JPWR,1,1,4,1,intr,control,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573,TRUE,1,1,4,4
B5tnQRe6wAvpndkwajgrecbiwxJz8c6L-89U2rTfl6r-MsOKk845OWBpA5H2JPWR,7,1,3,1,intr,control,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573,TRUE,1,1,3,3
B5tnQRe6wAvpndkwajgrecbiwxJz8c6L-89U2rTfl6r-MsOKk845OWBpA5H2JPWR,3,1,5,1,intr,control,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573,TRUE,1,1,5,5
B5tnQRe6wAvpndkwajgrecbiwxJz8c6L-89U2rTfl6r-MsOKk845OWBpA5H2JPWR,9,1,3,1,intr,control,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573,TRUE,1,1,3,3
B5tnQRe6wAvpndkwajgrecbiwxJz8c6L-89U2rTfl6r-MsOKk845OWBpA5H2JPWR,5,1,4,1,intr,control,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573,TRUE,1,1,4,4
B5tnQRe6wAvpndkwajgrecbiwxJz8c6L-89U2rTfl6r-MsOKk845OWBpA5H2JPWR,8,0,2,0,extr,control,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573,FALSE,0,1,-2,4
B5tnQRe6wAvpndkwajgrecbiwxJz8c6L-89U2rTfl6r-MsOKk845OWBpA5H2JPWR,2,0,4,0,extr,control,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573,FALSE,0,1,-4,2
B5tnQRe6wAvpndkwajgrecbiwxJz8c6L-89U2rTfl6r-MsOKk845OWBpA5H2JPWR,6,0,4,0,extr,control,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573,FALSE,0,1,-4,2
b9n4NftyRyosS05_HyqtvK2y1fjVAzPD203a_6evGHZHGZqv3REGECy3qBiqsBnr,4,0,4,0,extr,control,4.25,0.859433530548471,extr,0.35943353054847105,0.10943353054847105,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,0,-4,2
b9n4NftyRyosS05_HyqtvK2y1fjVAzPD203a_6evGHZHGZqv3REGECy3qBiqsBnr,10,1,4,1,extr,control,4.25,0.859433530548471,extr,0.35943353054847105,0.10943353054847105,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,1,4,4
b9n4NftyRyosS05_HyqtvK2y1fjVAzPD203a_6evGHZHGZqv3REGECy3qBiqsBnr,6,0,4,0,extr,control,4.25,0.859433530548471,extr,0.35943353054847105,0.10943353054847105,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,0,-4,2
b9n4NftyRyosS05_HyqtvK2y1fjVAzPD203a_6evGHZHGZqv3REGECy3qBiqsBnr,8,1,4,1,extr,control,4.25,0.859433530548471,extr,0.35943353054847105,0.10943353054847105,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,1,4,4
b9n4NftyRyosS05_HyqtvK2y1fjVAzPD203a_6evGHZHGZqv3REGECy3qBiqsBnr,7,1,4,1,intr,control,4.25,0.859433530548471,extr,0.35943353054847105,0.10943353054847105,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,0,4,4
b9n4NftyRyosS05_HyqtvK2y1fjVAzPD203a_6evGHZHGZqv3REGECy3qBiqsBnr,2,0,4,0,extr,control,4.25,0.859433530548471,extr,0.35943353054847105,0.10943353054847105,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,0,-4,2
b9n4NftyRyosS05_HyqtvK2y1fjVAzPD203a_6evGHZHGZqv3REGECy3qBiqsBnr,3,1,4,1,intr,control,4.25,0.859433530548471,extr,0.35943353054847105,0.10943353054847105,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,0,4,4
b9n4NftyRyosS05_HyqtvK2y1fjVAzPD203a_6evGHZHGZqv3REGECy3qBiqsBnr,9,0,4,0,intr,control,4.25,0.859433530548471,extr,0.35943353054847105,0.10943353054847105,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-4,2
b9n4NftyRyosS05_HyqtvK2y1fjVAzPD203a_6evGHZHGZqv3REGECy3qBiqsBnr,1,0,4,0,intr,control,4.25,0.859433530548471,extr,0.35943353054847105,0.10943353054847105,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-4,2
b9n4NftyRyosS05_HyqtvK2y1fjVAzPD203a_6evGHZHGZqv3REGECy3qBiqsBnr,5,0,4,0,intr,control,4.25,0.859433530548471,extr,0.35943353054847105,0.10943353054847105,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-4,2
bbC2AaJcB8OD79dinesoYCMqbvGS4r6uct2H3ngc7t1BB9XGYI_MKEhZAYD_RrTP,3,0,5,0,intr,inoculation,3.5,0.5835997148964526,extr,0.08359971489645257,-0.16640028510354743,5,0.9868221564128329,affine,0.4868221564128329,FALSE,0,1,-5,1
bbC2AaJcB8OD79dinesoYCMqbvGS4r6uct2H3ngc7t1BB9XGYI_MKEhZAYD_RrTP,2,0,5,0,extr,inoculation,3.5,0.5835997148964526,extr,0.08359971489645257,-0.16640028510354743,5,0.9868221564128329,affine,0.4868221564128329,TRUE,1,0,-5,1
bbC2AaJcB8OD79dinesoYCMqbvGS4r6uct2H3ngc7t1BB9XGYI_MKEhZAYD_RrTP,8,0,4,0,extr,inoculation,3.5,0.5835997148964526,extr,0.08359971489645257,-0.16640028510354743,5,0.9868221564128329,affine,0.4868221564128329,TRUE,1,0,-4,2
bbC2AaJcB8OD79dinesoYCMqbvGS4r6uct2H3ngc7t1BB9XGYI_MKEhZAYD_RrTP,6,0,5,0,extr,inoculation,3.5,0.5835997148964526,extr,0.08359971489645257,-0.16640028510354743,5,0.9868221564128329,affine,0.4868221564128329,TRUE,1,0,-5,1
bbC2AaJcB8OD79dinesoYCMqbvGS4r6uct2H3ngc7t1BB9XGYI_MKEhZAYD_RrTP,4,0,5,0,extr,inoculation,3.5,0.5835997148964526,extr,0.08359971489645257,-0.16640028510354743,5,0.9868221564128329,affine,0.4868221564128329,TRUE,1,0,-5,1
bbC2AaJcB8OD79dinesoYCMqbvGS4r6uct2H3ngc7t1BB9XGYI_MKEhZAYD_RrTP,5,1,5,1,intr,inoculation,3.5,0.5835997148964526,extr,0.08359971489645257,-0.16640028510354743,5,0.9868221564128329,affine,0.4868221564128329,FALSE,0,0,5,5
bbC2AaJcB8OD79dinesoYCMqbvGS4r6uct2H3ngc7t1BB9XGYI_MKEhZAYD_RrTP,10,0,3,0,extr,inoculation,3.5,0.5835997148964526,extr,0.08359971489645257,-0.16640028510354743,5,0.9868221564128329,affine,0.4868221564128329,TRUE,1,0,-3,3
bbC2AaJcB8OD79dinesoYCMqbvGS4r6uct2H3ngc7t1BB9XGYI_MKEhZAYD_RrTP,9,1,4,1,intr,inoculation,3.5,0.5835997148964526,extr,0.08359971489645257,-0.16640028510354743,5,0.9868221564128329,affine,0.4868221564128329,FALSE,0,0,4,4
bbC2AaJcB8OD79dinesoYCMqbvGS4r6uct2H3ngc7t1BB9XGYI_MKEhZAYD_RrTP,7,0,5,0,intr,inoculation,3.5,0.5835997148964526,extr,0.08359971489645257,-0.16640028510354743,5,0.9868221564128329,affine,0.4868221564128329,FALSE,0,1,-5,1
bbC2AaJcB8OD79dinesoYCMqbvGS4r6uct2H3ngc7t1BB9XGYI_MKEhZAYD_RrTP,1,1,4,1,intr,inoculation,3.5,0.5835997148964526,extr,0.08359971489645257,-0.16640028510354743,5,0.9868221564128329,affine,0.4868221564128329,FALSE,0,0,4,4
BD8Bva9PsQE8Xdir0eJrNvxXmZn7dWbH4pJOkxpK1exNC_n8COh-3w96RlZTvu6M,1,0,4,0,intr,control,3.625,0.6477009488343807,extr,0.14770094883438067,-0.10229905116561933,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643,FALSE,0,1,-4,2
BD8Bva9PsQE8Xdir0eJrNvxXmZn7dWbH4pJOkxpK1exNC_n8COh-3w96RlZTvu6M,2,0,4,0,extr,control,3.625,0.6477009488343807,extr,0.14770094883438067,-0.10229905116561933,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643,TRUE,1,0,-4,2
BD8Bva9PsQE8Xdir0eJrNvxXmZn7dWbH4pJOkxpK1exNC_n8COh-3w96RlZTvu6M,5,1,4,1,intr,control,3.625,0.6477009488343807,extr,0.14770094883438067,-0.10229905116561933,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643,FALSE,0,0,4,4
BD8Bva9PsQE8Xdir0eJrNvxXmZn7dWbH4pJOkxpK1exNC_n8COh-3w96RlZTvu6M,4,0,4,0,extr,control,3.625,0.6477009488343807,extr,0.14770094883438067,-0.10229905116561933,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643,TRUE,1,0,-4,2
BD8Bva9PsQE8Xdir0eJrNvxXmZn7dWbH4pJOkxpK1exNC_n8COh-3w96RlZTvu6M,8,1,4,1,extr,control,3.625,0.6477009488343807,extr,0.14770094883438067,-0.10229905116561933,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643,TRUE,1,1,4,4
BD8Bva9PsQE8Xdir0eJrNvxXmZn7dWbH4pJOkxpK1exNC_n8COh-3w96RlZTvu6M,10,0,4,0,extr,control,3.625,0.6477009488343807,extr,0.14770094883438067,-0.10229905116561933,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643,TRUE,1,0,-4,2
BD8Bva9PsQE8Xdir0eJrNvxXmZn7dWbH4pJOkxpK1exNC_n8COh-3w96RlZTvu6M,6,0,5,0,extr,control,3.625,0.6477009488343807,extr,0.14770094883438067,-0.10229905116561933,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643,TRUE,1,0,-5,1
BD8Bva9PsQE8Xdir0eJrNvxXmZn7dWbH4pJOkxpK1exNC_n8COh-3w96RlZTvu6M,3,1,5,1,intr,control,3.625,0.6477009488343807,extr,0.14770094883438067,-0.10229905116561933,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643,FALSE,0,0,5,5
BD8Bva9PsQE8Xdir0eJrNvxXmZn7dWbH4pJOkxpK1exNC_n8COh-3w96RlZTvu6M,7,0,3,0,intr,control,3.625,0.6477009488343807,extr,0.14770094883438067,-0.10229905116561933,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643,FALSE,0,1,-3,3
BD8Bva9PsQE8Xdir0eJrNvxXmZn7dWbH4pJOkxpK1exNC_n8COh-3w96RlZTvu6M,9,0,4,0,intr,control,3.625,0.6477009488343807,extr,0.14770094883438067,-0.10229905116561933,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643,FALSE,0,1,-4,2
bFKA-12wnDFT4jnH9XJ5QVRsXtt_AISjIMplBGItGh4QyT2F4_jS-o900clw-K8a,7,1,4,1,intr,control,2.375,0.15731470622550509,intr,0.3426852937744949,0.09268529377449491,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,TRUE,1,1,4,4
bFKA-12wnDFT4jnH9XJ5QVRsXtt_AISjIMplBGItGh4QyT2F4_jS-o900clw-K8a,1,1,5,1,intr,control,2.375,0.15731470622550509,intr,0.3426852937744949,0.09268529377449491,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,TRUE,1,1,5,5
bFKA-12wnDFT4jnH9XJ5QVRsXtt_AISjIMplBGItGh4QyT2F4_jS-o900clw-K8a,4,0,4,0,extr,control,2.375,0.15731470622550509,intr,0.3426852937744949,0.09268529377449491,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,FALSE,0,1,-4,2
bFKA-12wnDFT4jnH9XJ5QVRsXtt_AISjIMplBGItGh4QyT2F4_jS-o900clw-K8a,6,0,4,0,extr,control,2.375,0.15731470622550509,intr,0.3426852937744949,0.09268529377449491,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,FALSE,0,1,-4,2
bFKA-12wnDFT4jnH9XJ5QVRsXtt_AISjIMplBGItGh4QyT2F4_jS-o900clw-K8a,8,0,3,0,extr,control,2.375,0.15731470622550509,intr,0.3426852937744949,0.09268529377449491,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,FALSE,0,1,-3,3
bFKA-12wnDFT4jnH9XJ5QVRsXtt_AISjIMplBGItGh4QyT2F4_jS-o900clw-K8a,10,0,4,0,extr,control,2.375,0.15731470622550509,intr,0.3426852937744949,0.09268529377449491,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,FALSE,0,1,-4,2
bFKA-12wnDFT4jnH9XJ5QVRsXtt_AISjIMplBGItGh4QyT2F4_jS-o900clw-K8a,3,1,3,1,intr,control,2.375,0.15731470622550509,intr,0.3426852937744949,0.09268529377449491,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,TRUE,1,1,3,3
bFKA-12wnDFT4jnH9XJ5QVRsXtt_AISjIMplBGItGh4QyT2F4_jS-o900clw-K8a,2,1,4,1,extr,control,2.375,0.15731470622550509,intr,0.3426852937744949,0.09268529377449491,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,FALSE,0,0,4,4
bFKA-12wnDFT4jnH9XJ5QVRsXtt_AISjIMplBGItGh4QyT2F4_jS-o900clw-K8a,9,1,5,1,intr,control,2.375,0.15731470622550509,intr,0.3426852937744949,0.09268529377449491,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,TRUE,1,1,5,5
bFKA-12wnDFT4jnH9XJ5QVRsXtt_AISjIMplBGItGh4QyT2F4_jS-o900clw-K8a,5,1,5,1,intr,control,2.375,0.15731470622550509,intr,0.3426852937744949,0.09268529377449491,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,TRUE,1,1,5,5
bgF6jJYbXWMnVJkR-AI0emyv1thBiy_lbpgDEy8r6dS-kNjsHofUPAeUMD47ACl3,2,0,2,0,extr,control,2.25,0.11904480172175477,intr,0.3809551982782452,0.1309551982782452,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,FALSE,0,1,-2,4
bgF6jJYbXWMnVJkR-AI0emyv1thBiy_lbpgDEy8r6dS-kNjsHofUPAeUMD47ACl3,10,1,3,1,extr,control,2.25,0.11904480172175477,intr,0.3809551982782452,0.1309551982782452,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,FALSE,0,0,3,3
bgF6jJYbXWMnVJkR-AI0emyv1thBiy_lbpgDEy8r6dS-kNjsHofUPAeUMD47ACl3,7,1,3,1,intr,control,2.25,0.11904480172175477,intr,0.3809551982782452,0.1309551982782452,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,TRUE,1,1,3,3
bgF6jJYbXWMnVJkR-AI0emyv1thBiy_lbpgDEy8r6dS-kNjsHofUPAeUMD47ACl3,6,1,4,1,extr,control,2.25,0.11904480172175477,intr,0.3809551982782452,0.1309551982782452,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,FALSE,0,0,4,4
bgF6jJYbXWMnVJkR-AI0emyv1thBiy_lbpgDEy8r6dS-kNjsHofUPAeUMD47ACl3,1,1,4,1,intr,control,2.25,0.11904480172175477,intr,0.3809551982782452,0.1309551982782452,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,TRUE,1,1,4,4
bgF6jJYbXWMnVJkR-AI0emyv1thBiy_lbpgDEy8r6dS-kNjsHofUPAeUMD47ACl3,3,0,5,0,intr,control,2.25,0.11904480172175477,intr,0.3809551982782452,0.1309551982782452,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,TRUE,1,0,-5,1
bgF6jJYbXWMnVJkR-AI0emyv1thBiy_lbpgDEy8r6dS-kNjsHofUPAeUMD47ACl3,5,1,3,1,intr,control,2.25,0.11904480172175477,intr,0.3809551982782452,0.1309551982782452,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,TRUE,1,1,3,3
